NUMBER_1,X_WORLD_1,Y_WORLD_1,XWIN_WORLD_1,YWIN_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO (V),MAGERR_ISO (V),FLUX_AUTO_1,FLUXERR_AUTO_1,FLUX_MAX_1,ISOAREA_IMAGE_1,CXX_IMAGE_1,CYY_IMAGE_1,CXY_IMAGE_1,A_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,XWIN_WORLD_2,YWIN_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO (B),MAGERR_ISO (B),FLUX_AUTO_2,FLUXERR_AUTO_2,FLUX_MAX_2,ISOAREA_IMAGE_2,CXX_IMAGE_2,CYY_IMAGE_2,CXY_IMAGE_2,A_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation
3096,91.86476226,24.07949344,91.86477278,24.0794959,1623.5164,1058.9121,4173.462,136.46727,17.348759,0.035510916,4506.542,182.05363,276.01337,44,0.42382127,0.31560877,0.19231363,1.9635005,-59.68296,3,1.3604227,0.26493436,3723,91.8647569,24.07948883,91.8647743,24.07949479,1623.5457,1058.8813,3532.6526,108.0607,17.529747,0.033219773,4548.5566,168.69054,276.01337,31,0.6098984,0.50191706,0.25276357,1.5458398,-56.566154,1,1.2871741,0.22310436,0.024177417
3097,91.86621687,24.07964954,91.86623681,24.07964885,1622.4912,1067.3007,5615.2354,138.84132,17.026579,0.026852245,5880.8745,179.3135,388.1582,47,0.4109839,0.36209676,-0.08069193,1.7165835,60.604767,3,1.1304889,0.1154269,1950,91.86621531,24.07964471,91.86623413,24.07964716,1622.5219,1067.2919,5251.1133,124.48845,17.099371,0.025745865,6140.0884,167.95522,388.1582,39,0.49429336,0.43317845,-0.13769397,1.6045512,56.966927,3,1.1780725,0.15115577,0.018143577
3098,91.86585271,24.07846174,91.86581582,24.07845967,1630.0077,1065.234,13336.211,183.92589,16.087418,0.014977532,13577.74,213.61214,966.70483,75,0.353473,0.27377,0.011791306,1.91272,-85.792336,3,1.1378783,0.121171415,1951,91.86585046,24.07846454,91.86581545,24.07845977,1629.9901,1065.221,12825.146,170.62846,16.129845,0.014448374,13714.673,213.31749,966.70483,62,0.3866542,0.30792597,0.027214287,1.8088167,-80.46554,3,1.128069,0.113529384,0.012520272
3101,91.86743104,24.28954905,91.86740768,24.28955682,295.9028,1068.1925,3995.3044,122.59583,17.396126,0.033323888,4548.4253,187.84889,348.65643,37,0.43032423,0.5337579,-0.031477865,1.5285761,8.463263,0,1.1192056,0.10650915,1952,91.86740836,24.28954426,91.86740725,24.28955702,295.93365,1068.062,3442.0269,100.0507,17.557964,0.03156717,4487.454,182.72154,348.65643,25,0.64107907,0.71617293,-0.11124288,1.2787789,27.989454,0,1.1043011,0.09444982,0.076386092
3105,91.86568331,24.08250361,91.86563014,24.08251913,1604.4679,1064.1392,7606.7734,153.7302,16.696999,0.021947674,7918.752,189.12314,640.73145,53,0.38243988,0.35617173,-0.15191138,1.849877,49.905216,0,1.2359458,0.19090307,3719,91.86563652,24.08252463,91.86562915,24.08251887,1604.3363,1063.8685,6780.004,128.45549,16.821924,0.020575602,7475.8623,171.11986,640.73145,36,0.52681184,0.54924214,-0.031255458,1.3883648,27.167555,0,1.0364146,0.03513515,0.171397464
3106,91.86640989,24.1653361,91.86640445,24.16534008,1080.9523,1065.9225,2653.5684,112.41487,17.840424,0.046006937,3153.2505,175.32637,268.6019,31,0.49221486,0.5398981,-0.09544982,1.4700991,31.727491,0,1.1093212,0.098547876,3716,91.86640453,24.16534417,91.86640453,24.16534003,1080.9015,1065.8914,2319.2075,89.99527,17.98665,0.04214149,3134.945,170.71814,268.6019,22,0.76696646,0.7474781,-0.1560515,1.2139369,48.559235,0,1.1098425,0.09897125,0.033951891
3110,91.86645559,24.19214525,91.86646265,24.19215777,911.5186,1065.4064,2121.318,100.01528,18.083485,0.05120241,2412.5122,147.83144,201.09244,25,0.5865777,0.6495141,-0.06968083,1.3232584,23.955683,0,1.0790795,0.07328427,3722,91.86646444,24.19216409,91.86646268,24.19215799,911.39935,1065.4568,1788.7169,79.08878,18.268646,0.048017893,2365.2258,143.15454,201.09244,17,0.8388891,1.0121598,-0.055237792,1.094618,8.841004,0,1.1035876,0.09386438,0.073788918
3116,91.86524962,24.13095071,91.86517448,24.13080258,1298.2968,1060.2305,14154.258,203.66054,16.022781,0.015626064,14484.579,248.01671,857.1538,95,0.15538345,0.34393355,0.18118453,2.8999321,-21.929375,0,1.7885914,0.4409008,1958,91.86523095,24.13089885,91.86517071,24.13079736,1298.625,1060.1243,12801.375,172.85391,16.131859,0.014663999,14084.375,220.82578,857.1538,65,0.23064911,0.44715706,0.23458305,2.3616827,-23.6473,0,1.6674814,0.40029317,0.196533728
3117,92.02753819,23.88170618,92.02750219,23.88173349,2868.6675,2005.3124,18233.096,207.19365,15.7478485,0.012340873,18608.87,238.6769,980.4517,86,0.2590922,0.28149766,-0.09477993,2.1243021,38.34988,3,1.1997907,0.16652137,2067,92.02753761,23.88170967,92.02750264,23.88173293,2868.6455,2005.3088,17506.404,190.84698,15.792007,0.011839086,18648.82,233.75648,980.4517,71,0.29761568,0.31528467,-0.103073545,1.9835583,40.13642,3,1.1880482,0.15828335,0.012693328
3118,91.86669827,24.28424633,91.86669485,24.28425314,329.43542,1064.1256,1427.993,87.93966,18.513184,0.0668788,1708.4694,125.031494,188.2466,19,0.6018974,0.84660596,0.041943863,1.2908728,-4.8630886,0,1.1889985,0.15895599,1955,91.86668095,24.28424263,91.86669486,24.28425312,329.4593,1064.026,1103.9974,65.24334,18.79258,0.06417974,1716.1392,130.20816,188.2466,12,0.95502853,1.6713545,0.054359153,1.0238259,-2.1698167,0,1.3240187,0.24472368,0.058389442
3119,91.86541281,24.14993439,91.86537249,24.14992325,1178.3167,1060.6204,7074.8,147.60548,16.775715,0.022657823,7310.004,175.19273,583.19183,51,0.44627902,0.3975892,-0.024642639,1.5918224,76.577675,0,1.0669004,0.0627054,1959,91.86539705,24.14993175,91.86537196,24.14992301,1178.3339,1060.5297,6503.7812,127.37579,16.867085,0.021269184,7182.5137,166.35815,583.19183,36,0.5362676,0.5313633,0.010114405,1.3759506,-57.933914,0,1.0105847,0.010473788,0.052631892
3122,91.86450769,24.05948349,91.86449703,24.05948637,1749.9847,1058.0234,8159.242,152.10045,16.620874,0.02024466,8481.217,181.42383,700.4087,50,0.41493872,0.4249481,0.0414598,1.5838774,-38.213585,0,1.0521393,0.04955548,1962,91.86450122,24.05948003,91.86449687,24.05948642,1750.0068,1057.9862,7573.182,132.50175,16.701803,0.01900085,8409.425,179.77031,700.4087,38,0.50913733,0.5412344,0.028041117,1.4087645,-20.570807,0,1.0414345,0.03978598,0.024658027
3123,92.03379307,23.8952756,92.03376663,23.89531691,2782.7004,2040.9617,7980.8203,152.37732,16.64488,0.020734932,8255.812,180.07353,507.19025,52,0.34150106,0.39476386,-0.13347042,1.8371688,34.1225,24,1.2186195,0.17939925,1826,92.03379784,23.8952794,92.03376576,23.89531754,2782.6763,2040.9891,7496.148,137.08868,16.712904,0.019860642,8128.155,169.95117,507.19025,43,0.43920887,0.42904365,-0.16098422,1.681982,46.80655,24,1.2067897,0.17135525,0.020836073
3124,91.86418302,24.14664168,91.86417246,24.14663287,1199.159,1053.6239,4329.727,132.15883,17.308847,0.033148624,5131.887,206.00674,321.9768,38,0.5441853,0.2937994,-0.005663291,1.8450079,89.35214,2,1.3610823,0.26529056,1976,91.86419469,24.1466396,91.86417302,24.14663308,1199.1719,1053.6913,3891.5952,107.287506,17.42468,0.029939966,5154.6235,200.8973,321.9768,29,0.78228796,0.44725946,-0.11097589,1.5104628,80.83645,0,1.3435808,0.25572032,0.039043112
3125,92.03602286,24.19639191,92.03603505,24.19635983,879.5885,2042.7892,1405.5872,84.767494,18.530355,0.06549398,1444.2986,115.18205,153.51993,22,0.4736018,1.0175223,0.22663444,1.4891603,-11.309972,24,1.5187871,0.3415799,1831,92.03606837,24.19637531,92.0360348,24.19636012,879.6919,2043.0521,895.77594,61.52842,19.0195,0.07459439,1454.5679,106.949066,153.51993,11,1.0403606,1.7290728,0.4871783,1.0190748,-17.637331,24,1.3697057,0.26991618,0.160954658
3127,91.86348571,23.87324536,91.86346246,23.87325582,2927.032,1057.5173,5455.1953,141.08525,17.057974,0.028086727,5936.849,176.51746,410.03992,43,0.37058902,0.40661663,-0.04991879,1.6717317,27.090553,0,1.082611,0.07630712,1964,91.8634788,23.87324748,91.86346271,23.87325567,2927.0188,1057.4773,4931.7783,118.85764,17.16749,0.026172994,6016.2695,181.87057,410.03992,34,0.4891505,0.5476521,-0.035031617,1.436943,15.456888,0,1.0680803,0.06374085,0.024012072
3128,91.97235129,24.23533839,91.97232572,24.23534715,635.49945,1674.4222,5031020.5,2374.042,9.64586,5.12E-04,4891083.5,2237.327,117377.97,2019,0.10457233,0.07532333,-3.88E-04,3.6436694,89.62047,4,1.178284,0.15130824,2913,91.972355,24.23533802,91.97232539,24.23534714,635.5017,1674.4437,4996731,2312.6865,9.653285,5.03E-04,4867811,2228.2324,117377.97,1332,0.12197095,0.09025697,-0.001380519,3.3288617,88.75374,4,1.1626545,0.13989931,0.01227004
3130,91.86485022,24.17024643,91.86485221,24.17024632,1049.9606,1056.7867,8505.73,155.78577,16.57572,0.019890513,8777.556,187.21649,718.04,53,0.37717542,0.39667892,-0.015070803,1.6338577,18.847048,2,1.0323745,0.031359315,1966,91.8648447,24.17024442,91.86485214,24.17024637,1049.9735,1056.755,8815.667,150.79811,16.536861,0.018576784,8640.329,184.7285,718.04,41,0.50148535,0.48470607,0.12618989,1.52597,-48.787045,2,1.1386088,0.121735215,0.019525503
3132,92.0355133,24.16796422,92.03549703,24.16794658,1059.2667,2040.895,3627.9507,124.30027,17.500847,0.03720836,3734.1064,179.18806,275.2345,37,0.40821382,0.43471038,0.005015319,1.5656018,-5.359123,24,1.0325208,0.031496465,1832,92.03550588,24.16795389,92.03549761,24.16794748,1059.3323,2040.8525,2887.5554,98.581924,17.748674,0.037076335,3828.425,159.28542,275.2345,24,0.5937251,0.6915811,-0.06442877,1.3084788,16.680538,16,1.0957164,0.08735508,0.0444639
3134,91.8647437,24.1731398,91.86473434,24.17314943,1031.6775,1056.0886,8520.363,160.81104,16.573854,0.020496871,8918.638,188.29185,725.45557,56,0.3624105,0.395749,0.054970462,1.6977593,-29.381998,0,1.0887189,0.081489205,1972,91.8647385,24.17314112,91.86473439,24.1731494,1031.6693,1056.0587,7735.4663,135.07202,16.678783,0.018963074,8851.299,186.7111,725.45557,39,0.5008711,0.5185706,0.014550907,1.4166745,-19.711946,0,1.0227343,0.022228956,0.017713066
3135,92.03182826,23.97096116,92.0318003,23.97096367,2304.4353,2026.8436,151734.5,466.2785,13.4472885,0.003337266,148595.53,439.01398,9656.678,235,0.23931372,0.21784511,-0.025651103,2.1726065,64.96376,0,1.0760529,0.07067764,3736,92.03182976,23.97096175,92.0317999,23.97096375,2304.4314,2026.8523,149036.72,441.30582,13.466766,0.003215705,147489.27,431.70883,9656.678,174,0.27087888,0.24774125,-0.024620915,2.0310411,66.61054,0,1.0674149,0.06315708,0.005379143
3137,92.03350315,24.12998562,92.03348832,24.12998256,1299.356,2030.6947,6422.018,139.8508,16.880821,0.02364957,6859.3765,186.30133,492.49356,45,0.44935814,0.42862937,-0.010351916,1.5296015,76.73126,0,1.0267473,0.026050568,3743,92.033498,24.12997952,92.03348843,24.12998253,1299.3948,2030.6652,5931.7466,122.99231,16.967043,0.022517761,6937.3135,189.99933,492.49356,34,0.5668142,0.50808805,-0.005627763,1.403098,87.263016,0,1.0564766,0.0534575,0.027725046
3139,91.86370348,24.07259598,91.86369949,24.07259747,1667.1359,1053.0027,6460.738,151.69835,16.874294,0.025499318,6977.0215,196.22429,367.36035,58,0.3524522,0.31077558,0.16444705,2.0129614,-52.110657,3,1.2990026,0.23017865,1973,91.863705,24.07259155,91.86370049,24.07259665,1667.1638,1053.0116,5638.754,128.10333,17.022041,0.024672156,7384.419,238.2785,367.36035,41,0.5012582,0.3890294,0.1481626,1.6849993,-63.571423,0,1.2360116,0.1909461,0.016712052
3141,92.03499806,24.17348547,92.03498082,24.17347094,1024.39,2037.7216,84961.04,368.68634,14.07695,0.00471267,83924.26,355.27866,5585.919,177,0.23805918,0.24191436,-0.025131859,2.0976124,40.63945,24,1.0544538,0.051641762,1830,92.035001,24.17348499,92.03498057,24.17347085,1024.393,2037.7385,83122.77,345.8923,14.100699,0.004519087,82818.97,345.45288,5585.919,137,0.28190005,0.26628008,-0.037230507,1.9845691,56.38019,24,1.0765758,0.071128964,0.009810331
3142,92.03290844,23.9174505,92.03288014,23.91746566,2642.5847,2035.039,49138.05,292.67178,14.671454,0.006468339,49136.848,294.45963,2878.483,120,0.27887806,0.25781363,-0.030780056,2.001213,62.19296,16,1.0720876,0.06724048,1886,92.03291504,23.91745214,92.03288009,23.91746568,2642.5742,2035.077,47790.42,270.2073,14.701648,0.00614025,48630.883,285.8919,2878.483,94,0.3199533,0.2953905,-0.05819033,1.9031543,56.44258,16,1.1085002,0.097880185,0.022495949
3144,92.033648,24.13481607,92.03363446,24.13481363,1268.8231,2031.3533,24208.682,222.9192,15.440072,0.010000142,24370.322,234.19304,1913.1168,86,0.35215822,0.3005885,-0.013578736,1.8266261,82.62419,0,1.085325,0.07861704,2018,92.03365311,24.13481635,92.03363437,24.13481362,1268.8212,2031.3827,23262.89,203.44751,15.48334,0.009497702,24333.65,231.85945,1913.1168,68,0.40053403,0.36250862,-0.042184886,1.6828136,66.01573,0,1.0774188,0.07185578,0.016834846
3145,92.03438637,24.23196117,92.03439035,24.23198736,654.84735,2032.0519,1326.509,91.760956,18.593224,0.0751238,1879.9614,193.25575,112.23369,21,0.8168991,0.44981903,0.2708179,1.570816,-71.79074,0,1.457937,0.3140993,2036,92.03438638,24.23197209,92.03438852,24.23198697,654.7784,2032.0515,830.5907,60.996403,19.101532,0.07975299,1777.3014,169.81737,112.23369,11,2.2564266,0.7891128,0.70096296,1.1870363,-77.232666,0,1.8142031,0.44879377,0.039286606
3147,91.86285236,24.00413406,91.86282822,24.00413366,2099.834,1050.0715,8025.043,156.76956,16.638882,0.021215057,8325.755,184.5881,662.32434,57,0.41308373,0.3618836,-0.023478754,1.6682423,77.682655,0,1.0755274,0.07022357,1983,91.86284088,24.00413029,91.86282819,24.00413366,2099.858,1050.0054,7232.2666,133.19629,16.751814,0.020000808,8269.385,183.00533,662.32434,39,0.5103638,0.5067509,-0.028545802,1.4225304,48.60668,0,1.0287011,0.027900338,0.040129599
3148,91.8734164,24.33403046,91.87340117,24.33401654,14.619435,1101.3636,19235.217,201.28564,15.689757,0.011364374,19586.473,221.3857,1541.5266,72,0.3409204,0.36167905,0.05049469,1.7568152,-33.826077,2,1.080973,0.07490754,1853,91.8734164,24.33403046,91.87340137,24.33401674,14.619435,1101.3636,19753.117,197.97661,15.660911,0.01088449,20024.92,231.63261,1541.5266,59,0.37183088,0.42865923,0.0719762,1.679802,-25.85368,2,1.1219496,0.108694315,0
3150,91.86364776,24.18847474,91.86365122,24.18847057,934.7904,1049.3257,3671.423,124.47502,17.487913,0.036819477,4103.0127,164.19518,344.18634,36,0.54642725,0.36461827,0.07192537,1.6718688,-79.207886,3,1.2435855,0.1958735,1991,91.86364517,24.18845812,91.86365146,24.18847327,934.8955,1049.3113,3091.1807,96.93591,17.674688,0.034055725,4452.1133,184.77011,344.18634,23,0.7525894,0.6919525,-0.02978097,1.2051752,76.92133,0,1.0479126,0.04572195,0.060438449
3152,92.02715235,23.88034228,92.02713116,23.88034352,2877.3,2003.1321,9676.112,168.31387,16.435747,0.018890735,10127.238,207.28679,558.3098,66,0.30539936,0.31952488,-0.09658841,1.9475232,40.839893,3,1.1705732,0.14571774,2078,92.02715439,23.88033674,92.02713167,23.88034351,2877.335,2003.1442,9111.859,152.64006,16.500982,0.018192457,10113.526,202.76842,558.3098,54,0.35226613,0.3670785,-0.052143022,1.7340393,37.07081,3,1.078421,0.07271838,0.021069036
3153,92.03184116,24.05449363,92.03182206,24.05448522,1776.515,2023.8666,8358.094,161.12306,16.594732,0.020935353,8886.252,195.733,609.7352,58,0.39320898,0.33110538,-0.063095525,1.7736206,67.27303,0,1.1307067,0.11559731,1971,92.03184368,24.05448095,92.03182168,24.05448523,1776.5951,2023.8816,7532.5225,136.26062,16.70765,0.019645348,8739.272,186.41086,609.7352,41,0.51108813,0.44934306,-0.09895414,1.5395612,60.9816,0,1.1298056,0.11489195,0.046402651
3154,92.03512079,24.05511059,92.03519157,24.05509716,1772.5062,2042.771,6615.8877,127.815094,16.84853,0.020980887,6623.903,144.26028,740.4022,33,0.38358507,0.8172033,0.016628254,1.6149511,-1.0980421,24,1.4600469,0.31509048,1827,92.03514564,24.05512103,92.03519335,24.05509633,1772.4395,2042.9141,6225.113,114.26265,16.91463,0.019933652,6551.186,134.57738,740.4022,26,0.4703891,1.1135309,-0.1537829,1.4723022,6.723808,24,1.5599428,0.35895085,0.089920277
3155,92.03130688,24.0924221,92.03131016,24.09242486,1536.8279,2019.3986,2339.425,101.09977,17.977226,0.046932194,2677.8713,140.55238,239.15887,25,0.6024927,0.62688357,-0.028641576,1.2954518,24.79132,0,1.0310837,0.030146599,2028,92.03129964,24.09241943,92.03131022,24.09242489,1536.845,2019.3568,1995.4089,82.002754,18.14992,0.044629946,2673.8525,155.61899,239.15887,18,0.8472088,0.9320043,-0.11531924,1.1056395,26.83628,0,1.0839643,0.07746041,0.025656527
3156,92.03155531,24.06241752,92.03149427,24.06243416,1726.4462,2021.9276,18583.057,210.54707,15.727207,0.012304441,18950.225,232.71297,1269.4948,87,0.2957306,0.27847305,-0.073994905,2.0035636,51.5641,0,1.1423689,0.12462604,2013,92.03153512,24.06242205,92.0314937,24.06243428,1726.4182,2021.8108,17608.266,188.34421,15.785708,0.011616238,18826.666,229.03148,1269.4948,67,0.38467243,0.3207779,-0.09937772,1.8453696,61.369423,0,1.1842014,0.15554899,0.068365162
3159,92.03105258,24.29636596,92.03095363,24.29647924,247.92184,2010.4883,5241.9185,155.42873,17.101274,0.03220111,6034.018,255.23921,264.47235,61,0.23290542,0.2778147,-0.2121966,2.608987,39.025127,0,1.5736507,0.36453497,2065,92.03099774,24.29640723,92.03095079,24.29648137,247.66286,2010.1709,4273.9375,123.727005,17.32293,0.031438813,6178.4927,250.85257,264.47235,41,0.34033602,0.38012454,-0.3010604,2.1905863,41.235676,0,1.5675623,0.3620668,0.233342866
3160,92.02929066,24.12761248,92.02929387,24.12761726,1314.4945,2006.4846,2435.1455,104.126526,17.933687,0.046437226,2790.9424,157.66994,226.22806,30,0.58243454,0.53722477,-0.13874878,1.4331629,54.02381,0,1.1400574,0.12285119,2105,92.02931954,24.12760447,92.02929401,24.12761717,1314.5441,2006.6515,2021.4313,83.74484,18.135853,0.04499134,2810.5952,162.65242,226.22806,19,0.89052254,0.755795,-0.1231758,1.1689035,68.78231,0,1.1177753,0.10536587,0.099187468
3163,92.03135242,24.13488896,92.0313842,24.13494222,1268.4391,2018.1108,3466.4119,121.50543,17.550299,0.03806671,4011.3926,188.51617,293.86902,36,0.48083624,0.38609877,0.26136062,1.8428148,-54.96223,0,1.3943034,0.28279603,2031,92.03138697,24.13494273,92.03138414,24.13494286,1268.098,2018.3082,2920.5776,96.0519,17.736328,0.035716347,4037.5098,200.73242,293.86902,24,0.7901574,0.606448,-0.11143813,1.3009309,74.3795,0,1.1677519,0.14365375,0.224436502
3164,92.03384376,23.93712144,92.03383526,23.93712712,2518.2336,2039.7222,1508.5486,88.39649,18.453602,0.06363639,1664.6866,136.90065,135.53452,24,0.6950014,0.6883713,0.23504904,1.3197769,-45.80787,16,1.1872548,0.15772074,1834,92.03383057,23.93711007,92.03383537,23.93712728,2518.306,2039.6464,1071.3197,66.98313,18.825201,0.067901,1620.6545,133.82668,135.53452,13,1.1513072,1.1505942,0.35653707,1.0139455,-45.057293,16,1.1689959,0.14456499,0.059657196
3168,92.02986413,23.94713108,92.0298367,23.94715085,2455.1057,2016.3695,1330.2025,88.87248,18.590206,0.07255701,1517.0007,142.0227,128.65083,21,0.75708884,0.57833654,-0.23389758,1.386055,63.694134,0,1.2512196,0.2007798,2030,92.02982924,23.94715083,92.02983626,23.94715125,2454.9822,2016.1672,842.90564,58.907993,19.085552,0.07589708,1535.3835,140.22618,128.65083,10,1.7491817,1.211453,0.06905214,0.9093746,-86.341225,0,1.203467,0.16906738,0.135032013
3170,92.03353979,24.24792562,92.03352442,24.24793727,553.9809,2026.5885,2199.412,106.74631,18.044233,0.052707944,2361.321,163.6909,159.8495,29,0.46147162,0.52306014,-0.106253155,1.5234635,29.950857,0,1.1335962,0.117851615,2007,92.03352528,24.24794202,92.03352578,24.24793669,553.87775,2026.5043,1653.6512,79.89177,18.35389,0.05246721,2430.176,149.65709,159.8495,18,0.77017856,0.88945746,-0.19835687,1.183379,29.490015,0,1.1507089,0.13097048,0.075847193
3171,92.03050736,24.03694371,92.03049897,24.03696907,1887.4736,2016.8091,1372.2026,92.009605,18.556454,0.072819,1630.6349,142.4222,132.01064,21,0.38828772,0.7843901,0.041378114,1.60704,-2.981835,0,1.4242653,0.29788363,2041,92.03052847,24.03698257,92.03049882,24.03696934,1887.2274,2016.9296,774.3674,58.323353,19.177631,0.08179472,1601.2648,145.96442,132.01064,10,1.204466,1.7650383,0.014665472,0.9112132,-0.7493039,0,1.2106229,0.17397892,0.156165739
3175,92.03113705,24.15013059,92.03113578,24.1501351,1172.1202,2016.3124,2327.3801,103.60776,17.982832,0.048345357,2645.124,141.36813,187.9346,28,0.5188747,0.6094599,0.02298451,1.3901774,-7.1187053,0,1.0865597,0.07966393,2042,92.03113028,24.15014197,92.03113455,24.15013495,1172.0486,2016.273,2711.8604,101.64091,17.816832,0.040703434,2857.5242,181.13014,187.9346,19,0.73942405,0.9077729,0.003236625,1.1629412,-0.55070794,0,1.1080263,0.097494364,0.046606785
3180,92.03082049,23.90047917,92.03080026,23.90050236,2749.913,2023.5955,7757.444,160.07097,16.675703,0.022409067,8361.278,222.73087,476.9297,62,0.33923784,0.30782828,-0.06292019,1.8621912,58.264114,0,1.115288,0.10337067,3751,92.03083101,23.90048522,92.03080025,23.90050238,2749.8745,2023.656,6984.257,135.20879,16.7897,0.02102396,8372.57,221.57365,476.9297,43,0.4447013,0.4190036,-0.13210993,1.6562116,50.50379,0,1.1701173,0.14538479,0.04088695
3181,92.02449758,23.87866749,92.02447778,23.87868442,2887.9727,1987.851,3356.3552,124.26459,17.58533,0.040207706,3670.3052,184.07507,189.63232,40,0.395639,0.3803623,-0.027034992,1.6385204,59.734795,0,1.04085,0.039246738,2086,92.02449628,23.87866535,92.02447827,23.87868398,2887.9863,1987.8435,2616.2527,94.45445,17.8558,0.03920781,3734.2349,167.04759,189.63232,24,0.64373547,0.61360484,-0.11655286,1.3263043,52.247242,0,1.1008025,0.09157193,0.008816583
3184,92.02978305,24.16684231,92.02975625,24.16684037,1066.5485,2007.8953,17462.37,202.75006,15.794742,0.012609203,17815.53,221.53952,1252.6995,78,0.33604404,0.31725818,0.013466047,1.7814751,-72.18318,2,1.0360284,0.034775496,2047,92.02978305,24.16684231,92.02975657,24.16684049,1066.5485,2007.8953,17411.184,190.59737,15.797929,0.011888264,18080.928,229.6967,1252.6995,57,0.41447622,0.3981286,-0.025157535,1.598617,61.508118,2,1.0376288,0.03626418,0
